Object;Property;Min;Max;Mean;Std_dev;P10;P20;P30;P40;P50;P60;P70;P80;P90
SparseH4;SIGMA_s12_error_m (m);-0.006309428717941046;0.007669983897358179;0.0012335851719481898;0.00328915819085037;-0.0033221553079783917;-0.001022251776885241;-0.00045183730544522414;0.00041783607448451306;0.0011223435867577791;0.0015063438331708312;0.0024746422655880446;0.004600828443653886;0.006114568049088121
SparseH5;SIGMA_s12_error_m (m);-0.009324435144662857;0.014796041883528233;0.002317024740743985;0.005041155345608712;-0.0034156795125454657;-0.0018968037678860124;-0.0006290926365181812;0.0012609122437424963;0.0020440402440726757;0.0028672417160123583;0.003932966198772192;0.005334553821012378;0.009054842777550219
SparseH7;SIGMA_s12_error_m (m);-0.03693099319934845;0.022760121151804924;0.0029251586065073025;0.010247211699378605;-0.007484196312725544;-0.0006925029912963509;0.0018778952537104486;0.003105899412184954;0.004639441147446632;0.005600475240498781;0.006791496463119982;0.009335833415389062;0.013866089843213567
SparseH9;SIGMA_s12_error_m (m);-0.07047763466835022;0.20532000064849854;0.0032769396655870273;0.046771128907029745;-0.040268030017614365;-0.00956728495657444;-0.006432511564344168;-0.0029825129313394423;-0.000739759809221141;0.00024297077907249322;0.0018662930815480589;0.003955956804566088;0.03324521882459531
SparseH1;SIGMA_s13_error_m (m);-0.049104392528533936;0.10422542691230774;0.012488363608347507;0.03279372769468837;-0.01268071951344608;0.0010732974391430622;0.003211332019418478;0.005325172329321504;0.0066215903498232365;0.007639964809641241;0.011090704333037134;0.022300260327756415;0.06144356317818166
SparseH2;SIGMA_s13_error_m (m);-0.07821686565876007;0.10032493621110916;-0.0021928463716597117;0.03127598728325434;-0.026715001463890074;-0.020480316691100595;-0.017424250766634942;-0.009506526123732328;-0.006155766546726227;-0.0027539661852642896;0.000627684046048668;0.015132214128971104;0.04459610134363175
SparseH4;SIGMA_s13_error_m (m);-0.009085374884307384;0.00948084145784378;0.00146899704131184;0.004915710232669223;-0.00528520094230771;-0.002295919298194348;-0.001022568566258997;0.0006799903698265554;0.0019832313410006464;0.002879114751704037;0.0032821669941768047;0.0064415701199323;0.00872360821813345
SparseH5;SIGMA_s13_error_m (m);-0.01508843433111906;0.02027534507215023;0.002707341308251205;0.0072320895535673176;-0.004829403106123209;-0.0029058071319013833;-0.0013604406500235203;-0.0004013518220745023;0.001585463061928749;0.004175108578056095;0.006942493841052055;0.008811309654265645;0.011457830294966696
SparseH7;SIGMA_s13_error_m (m);-0.044645123183727264;0.026920882984995842;0.003711306962736927;0.012626932394185055;-0.012271811068058013;-0.0013733710395172239;0.0012058334425091742;0.0036855250597000126;0.005863171070814133;0.006956406310200692;0.009064330346882343;0.012546189408749343;0.017432970926165588
SparseH9;SIGMA_s13_error_m (m);-0.09296584129333496;0.2512369453907013;0.004428208551568484;0.06463952954406221;-0.06965929865837098;-0.009133123978972433;-0.005287960264831782;-0.004291674960404635;-0.0022010804968886077;-0.0004526677250396466;0.0018173905438743482;0.006436265585944057;0.03986703492701064
SparseH1;StructLab_Axis_error_m (m);-0.0076257046312093735;0.024577822536230087;0.0009404630833128894;0.004688384681672692;-0.002598323277197778;-0.0002214953623479232;0.000023607846992490494;0.0001770753020537086;0.0002953260554932058;0.0005543848383240401;0.0007515812409110364;0.000948118988890201;0.0029007686302065885
SparseH2;StructLab_Axis_error_m (m);-0.013639108277857304;0.006994303315877914;-0.00039285758401706245;0.0028515516738641176;-0.002203406812623143;-0.0013120870804414152;-0.0008745285216718913;-0.0006416496180463581;-0.0003858134732581675;4.7593939598298495e-7;0.0002452055108733474;0.0006874239130411301;0.0020176136866211893
SparseH4;StructLab_Axis_error_m (m);-0.0018284800462424755;0.0012207083636894822;-0.000013941367425021864;0.00047153113495504467;-0.0004354125179816037;-0.00017680364253465085;-0.00010482061552465895;-0.00004522925300989299;0.000029472269943653373;0.00006155736482469363;0.00019773452804656665;0.000312259269412607;0.0003710845630848781
SparseH5;StructLab_Axis_error_m (m);-0.0013657312374562025;0.0009193826117552817;-0.0000310973036515107;0.0005647426661384016;-0.0008330138283781706;-0.0003053549880860373;-0.00020039875234942884;-0.00013705207238672295;-0.00005843578765052371;0.00008522667849319975;0.0002967921376693993;0.0005032389133702963;0.0005946804769337177
SparseH7;StructLab_Axis_error_m (m);-0.003975934814661741;0.004007487557828426;0.00017101325945046748;0.001013045621491211;-0.0007672887179069221;-0.0006624818430282175;-0.0002618084021378309;0.000038772660627728385;0.00018844248552341014;0.00046433582319878043;0.0006428802851587534;0.0008257639652583748;0.00129487793892622
SparseH9;StructLab_Axis_error_m (m);-0.00825045257806778;0.003395117586478591;-0.0006187487716336667;0.0023024464012540236;-0.004443462449125945;-0.0009187366929836571;-0.0006792603933718057;-0.00032175939122680564;-0.00009084721023100428;0.000083756074309349;0.0002907551010139285;0.0005753088393248625;0.0009263871295843275
SparseH1;StructLab_Basic_error_m (m);-0.004605278372764587;0.019892618060112;0.0008582738697358847;0.003665993373917646;-0.0013784315553493796;-0.0004405408224556594;-0.00006964301464904569;0.000014184601423039624;0.00032189529156312346;0.0004688119865022599;0.0008447516418527809;0.00148876968305558;0.002543710009194912
SparseH2;StructLab_Basic_error_m (m);-0.011800495907664299;0.0055689564906060696;-0.0003703221057998213;0.0023745439108487157;-0.0020646011922508477;-0.0011937509989365933;-0.0005779844708740712;-0.0004037642938783391;-0.0002709330874495208;-0.00007641163392690954;0.0003060422604903571;0.0008031787234358491;0.0014382375869899996
SparseH4;StructLab_Basic_error_m (m);-0.001042875461280346;0.0008278371533378959;-0.00001874448208706202;0.0003411187041882359;-0.0003738394094398245;-0.00019419640884734684;-0.00008165130857378246;-0.00003034517867490649;9.869238510873402e-7;0.00005089033911644946;0.00010810441890498623;0.00023849229619372637;0.00035807629174087194
SparseH5;StructLab_Basic_error_m (m);-0.0011650711530819535;0.0019361013546586037;0.000019677498307939415;0.0005559042596931867;-0.0006368068279698491;-0.00031459119054488827;-0.00020285175414755944;-0.00012491500237956643;0.000077618176874239;0.00016444317880086597;0.0002560735389124602;0.0004082109924638645;0.0005323301011230794
SparseH7;StructLab_Basic_error_m (m);-0.0034916948061436415;0.001872838824056089;0.00014399372587044882;0.00086396787433313;-0.0007991250837221741;-0.0004255430103512481;-0.00014429625298362225;0.000010747296528279557;0.00023137510288506746;0.0003827549633570015;0.0005426884279586374;0.0007402694900520146;0.001142137101851404
SparseH9;StructLab_Basic_error_m (m);-0.00802840106189251;0.0031864477787166834;-0.00047173572788021073;0.0018320496276641725;-0.002711468515917658;-0.001215885794954374;-0.0005751971155405044;-0.0003267066116677597;-0.0002063597785308957;0.00008309637560159897;0.00025572396116331183;0.0005579884746111936;0.0008988064597360793
