Object;Property;Min;Max;Mean;Std_dev;P10;P20;P30;P40;P50;P60;P70;P80;P90
SparseH3TestSurf;SIGMA_s12_error_m (m);-238475.59375;110830.8515625;-6436.844725215548;42433.34207579864;-47593.91992187499;-2642.802563476562;-0.37326655983924867;-0.24762928336858742;-0.08747910335659981;0.022088755108416076;0.08098031207919121;0.1277747489511967;5286.294238281265
SparseH6TestSurf;SIGMA_s12_error_m (m);-110139.234375;64997.765625;-701.1190953027027;15985.840949724237;-3.557253360748291;-0.2994818910956383;-0.16294927895069122;-0.08042697235941887;-0.028277212753891945;0.022222371771931648;0.11255072057247162;0.14157579839229584;3.7910733222961426
SparseH7Surf;SIGMA_s12_error_m (m);-1608.689208984375;26649.908203125;263.8493989088266;2428.984433499929;-0.06781588867306708;-0.021923396550118924;-0.00853479225188494;-0.0027486179489642367;-0.0001515863841632381;0.002586288913153111;0.006995592126622792;0.020205565169453696;0.3017911016941072
SparseH8TestSurf;SIGMA_s12_error_m (m);-1.675817847251892;1.8896336555480957;0.00540241885445554;0.4438971614505024;-0.07134522497653961;-0.05581973791122436;-0.0430573433637619;-0.03021726086735725;-0.014207057654857635;0.012042204104363918;0.037753722071647636;0.045526996254920966;0.13191566467285162
SparseH9Surf;SIGMA_s12_error_m (m);-12.682541847229004;10.486655235290527;0.02285381560306996;1.8846276560055302;-0.10928894579410553;-0.06730726733803749;-0.05164191871881485;-0.03955894522368908;-0.006459624972194433;0.0018527142819948494;0.025332098826766014;0.15144119411706924;0.2979998290538788
SparseH1Surf;SIGMA_s13_error_m (m);-35943.6171875;93943.3359375;3943.2585790221674;19675.30172753225;-7020.446948242185;-287.12471313476556;-0.04574984312057494;-0.026395190507173535;-0.017122352961450815;0.005080461374018406;0.10737677365541455;1178.1340454101564;15619.249999999998
SparseH2Surf;SIGMA_s13_error_m (m);-167289.8125;41611.21484375;-5696.647637776638;26217.83963223994;-14174.146484375;-905.7865295410156;-0.06515120714902878;-0.030317889526486397;-0.017469963058829308;-0.0037352527724578977;0.030424078926444054;0.12235722318291664;914.5865478515625
SparseH4Surf;SIGMA_s13_error_m (m);-414.4059753417969;518.2935791015625;-3.1101904353658343;199.86990892396594;-374.5877319335938;-72.0667314325459;-0.005344545468688011;0.0009681222552899272;0.004112767055630684;12.179052678216205;70.254052734375;105.58576202392582;153.94039916992182
SparseH5Surf;SIGMA_s13_error_m (m);-2.2149224281311035;0.36863943934440613;-0.41628559761946754;0.7701666071527901;-1.8250253677368165;-1.0123904287815093;-0.5420581340789795;-0.06674351356923569;-0.010685866698622704;-0.004964923276565972;0.010245595127344131;0.020117375068366538;0.2577973961830143
SparseH5TestSurf;SIGMA_s13_error_m (m);-18.585439682006836;18.31081199645996;-0.060257426610118466;8.32354631219171;-12.0147310256958;-2.525923362374305;-0.3858199238777161;-0.1776305466890335;-0.1334855854511261;0.08535696640610702;0.6512905776500699;2.3504780590534233;11.450776481628417
